Snapshot_Date,EmployeeID,Division,Season_Label,Monthly_Stress_Score,Workload_Volume, Column E AND f CAN CALCUALATE USING LLMS
01/03/2025,EMP1036,HR,Ramadan / Raya,4.67,48,
01/04/2025,EMP1036,HR,Ramadan / Raya,4.18,58,
01/05/2025,EMP1036,HR,Normal Operations,2.9,56,
01/06/2025,EMP1036,HR,Normal Operations,3.05,48,
01/07/2025,EMP1036,HR,Normal Operations,2.74,54,
01/08/2025,EMP1036,HR,Normal Operations,3.69,50,
01/09/2025,EMP1036,HR,Normal Operations,3.04,53,
01/10/2025,EMP1036,HR,Normal Operations,2.87,59,
01/11/2025,EMP1036,HR,11.11 Mega Sale,3.38,57,
01/12/2025,EMP1036,HR,Year End Closing,4.53,55,
01/01/2025,EMP1037,HR,CNY / Year End,2.82,54,
01/02/2025,EMP1037,HR,CNY / Year End,3.21,52,
01/03/2025,EMP1037,HR,Ramadan / Raya,3.87,57,
01/04/2025,EMP1037,HR,Ramadan / Raya,3.9,47,
01/05/2025,EMP1037,HR,Normal Operations,3.05,54,
01/06/2025,EMP1037,HR,Normal Operations,2.66,54,
01/07/2025,EMP1037,HR,Normal Operations,3.69,58,
01/08/2025,EMP1037,HR,Normal Operations,2.84,56,
01/09/2025,EMP1037,HR,Normal Operations,3.56,51,
01/10/2025,EMP1037,HR,Normal Operations,3.36,45,
01/11/2025,EMP1037,HR,11.11 Mega Sale,3.69,55,
01/12/2025,EMP1037,HR,Year End Closing,4.77,45,
01/01/2025,EMP1038,Sales,CNY / Year End,5.05,56,
01/02/2025,EMP1038,Sales,CNY / Year End,4.01,58,
01/03/2025,EMP1038,Sales,Ramadan / Raya,2.98,48,
01/04/2025,EMP1038,Sales,Ramadan / Raya,3.5,54,
01/05/2025,EMP1038,Sales,Normal Operations,3.26,46,
01/06/2025,EMP1038,Sales,Normal Operations,2.22,46,
01/07/2025,EMP1038,Sales,Normal Operations,2.4,50,
01/08/2025,EMP1038,Sales,Normal Operations,2.91,46,
01/09/2025,EMP1038,Sales,Normal Operations,2.08,46,
01/10/2025,EMP1038,Sales,Normal Operations,3.23,59,
01/11/2025,EMP1038,Sales,11.11 Mega Sale,3.78,55,
01/12/2025,EMP1038,Sales,Year End Closing,4.84,49,
01/01/2025,EMP1039,HR,CNY / Year End,3.84,45,
01/02/2025,EMP1039,HR,CNY / Year End,3.23,48,
01/03/2025,EMP1039,HR,Ramadan / Raya,3.69,54,
01/04/2025,EMP1039,HR,Ramadan / Raya,2.92,55,
01/05/2025,EMP1039,HR,Normal Operations,2.92,58,
01/06/2025,EMP1039,HR,Normal Operations,3.05,57,
01/07/2025,EMP1039,HR,Normal Operations,3.4,50,
01/08/2025,EMP1039,HR,Normal Operations,2.57,49,
01/09/2025,EMP1039,HR,Normal Operations,3.41,53,
01/10/2025,EMP1039,HR,Normal Operations,2.73,58,
01/11/2025,EMP1039,HR,11.11 Mega Sale,3.85,55,
01/12/2025,EMP1039,HR,Year End Closing,4.25,51,
01/01/2025,EMP1040,Operations,CNY / Year End,3.94,54,
01/02/2025,EMP1040,Operations,CNY / Year End,3.16,56,
01/03/2025,EMP1040,Operations,Ramadan / Raya,4.11,56,
01/04/2025,EMP1040,Operations,Ramadan / Raya,4.13,52,
01/05/2025,EMP1040,Operations,Normal Operations,3.3,59,
01/06/2025,EMP1040,Operations,Normal Operations,3.65,51,
01/07/2025,EMP1040,Operations,Normal Operations,3.41,59,
01/08/2025,EMP1040,Operations,Normal Operations,3.47,45,
01/09/2025,EMP1040,Operations,Normal Operations,2.69,55,
01/10/2025,EMP1040,Operations,Normal Operations,4.25,52,
01/11/2025,EMP1040,Operations,11.11 Mega Sale,6.01,97,
01/12/2025,EMP1040,Operations,Year End Closing,4.6,53,
01/01/2025,EMP1041,Operations,CNY / Year End,3.97,59,
01/02/2025,EMP1041,Operations,CNY / Year End,3.89,47,
01/03/2025,EMP1041,Operations,Ramadan / Raya,4.1,53,
01/04/2025,EMP1041,Operations,Ramadan / Raya,3.5,56,
01/05/2025,EMP1041,Operations,Normal Operations,2.95,46,
01/06/2025,EMP1041,Operations,Normal Operations,2.28,58,
01/07/2025,EMP1041,Operations,Normal Operations,2.97,51,
01/08/2025,EMP1041,Operations,Normal Operations,4.67,49,
01/09/2025,EMP1041,Operations,Normal Operations,2.95,50,
01/10/2025,EMP1041,Operations,Normal Operations,1.76,54,
01/11/2025,EMP1041,Operations,11.11 Mega Sale,7.11,99,
01/12/2025,EMP1041,Operations,Year End Closing,4.55,58,
01/01/2025,EMP1042,Digital,CNY / Year End,3.64,45,
01/02/2025,EMP1042,Digital,CNY / Year End,3.33,49,
01/03/2025,EMP1042,Digital,Ramadan / Raya,2.99,50,
01/04/2025,EMP1042,Digital,Ramadan / Raya,3.38,51,
01/05/2025,EMP1042,Digital,Normal Operations,2.73,53,
01/06/2025,EMP1042,Digital,Normal Operations,3.21,59,
01/07/2025,EMP1042,Digital,Normal Operations,2.83,57,
01/08/2025,EMP1042,Digital,Normal Operations,3.18,45,
01/09/2025,EMP1042,Digital,Normal Operations,2.54,48,
01/10/2025,EMP1042,Digital,Normal Operations,2.58,59,
01/11/2025,EMP1042,Digital,11.11 Mega Sale,3.77,57,
01/12/2025,EMP1042,Digital,Year End Closing,3.49,55,
01/01/2025,EMP1043,HR,CNY / Year End,3.39,59,
01/02/2025,EMP1043,HR,CNY / Year End,3.83,47,
01/03/2025,EMP1043,HR,Ramadan / Raya,3.56,51,
01/04/2025,EMP1043,HR,Ramadan / Raya,3.88,52,
01/05/2025,EMP1043,HR,Normal Operations,2.31,52,
01/06/2025,EMP1043,HR,Normal Operations,3.6,51,
01/07/2025,EMP1043,HR,Normal Operations,2.24,59,
01/08/2025,EMP1043,HR,Normal Operations,2.29,53,
01/09/2025,EMP1043,HR,Normal Operations,3.18,55,
01/10/2025,EMP1043,HR,Normal Operations,2.93,56,
01/11/2025,EMP1043,HR,11.11 Mega Sale,3.02,68,
01/12/2025,EMP1043,HR,Year End Closing,5.06,55,
01/01/2025,EMP1044,Digital,CNY / Year End,2.88,55,
01/02/2025,EMP1044,Digital,CNY / Year End,3.4,47,
01/03/2025,EMP1044,Digital,Ramadan / Raya,3.01,49,
01/04/2025,EMP1044,Digital,Ramadan / Raya,3.1,45,
01/05/2025,EMP1044,Digital,Normal Operations,3.1,59,
01/06/2025,EMP1044,Digital,Normal Operations,2.31,47,
01/07/2025,EMP1044,Digital,Normal Operations,2.17,51,
01/08/2025,EMP1044,Digital,Normal Operations,3.7,50,
01/09/2025,EMP1044,Digital,Normal Operations,3.31,47,
01/10/2025,EMP1044,Digital,Normal Operations,3.28,50,
01/11/2025,EMP1044,Digital,11.11 Mega Sale,3.25,69,
01/12/2025,EMP1044,Digital,Year End Closing,3.75,49,
01/01/2025,EMP1045,Digital,CNY / Year End,3.14,53,
01/02/2025,EMP1045,Digital,CNY / Year End,3.38,55,
01/03/2025,EMP1045,Digital,Ramadan / Raya,3.5,47,
01/04/2025,EMP1045,Digital,Ramadan / Raya,3.77,59,
01/05/2025,EMP1045,Digital,Normal Operations,2.85,52,
01/06/2025,EMP1045,Digital,Normal Operations,2.94,54,
01/07/2025,EMP1045,Digital,Normal Operations,3.07,58,
01/08/2025,EMP1045,Digital,Normal Operations,2.63,59,
01/09/2025,EMP1045,Digital,Normal Operations,3.36,55,
01/10/2025,EMP1045,Digital,Normal Operations,3.05,47,
01/11/2025,EMP1045,Digital,11.11 Mega Sale,4.32,62,
01/12/2025,EMP1045,Digital,Year End Closing,3.77,48,
01/01/2025,EMP1046,Procurement,CNY / Year End,5.2,46,
01/02/2025,EMP1046,Procurement,CNY / Year End,4.64,53,
01/03/2025,EMP1046,Procurement,Ramadan / Raya,3.9,59,
01/04/2025,EMP1046,Procurement,Ramadan / Raya,4.07,47,
01/05/2025,EMP1046,Procurement,Normal Operations,3.78,50,
01/06/2025,EMP1046,Procurement,Normal Operations,2.66,56,
01/07/2025,EMP1046,Procurement,Normal Operations,3.71,52,
01/08/2025,EMP1046,Procurement,Normal Operations,3.74,46,
01/09/2025,EMP1046,Procurement,Normal Operations,3.78,51,
01/10/2025,EMP1046,Procurement,Normal Operations,3.88,49,
01/11/2025,EMP1046,Procurement,11.11 Mega Sale,4,58,
01/12/2025,EMP1046,Procurement,Year End Closing,3.88,52,
01/01/2025,EMP1047,Operations,CNY / Year End,3.01,59,
01/02/2025,EMP1047,Operations,CNY / Year End,3.57,51,
01/03/2025,EMP1047,Operations,Ramadan / Raya,2.81,54,
01/04/2025,EMP1047,Operations,Ramadan / Raya,2.66,47,
01/05/2025,EMP1047,Operations,Normal Operations,2.72,54,
01/06/2025,EMP1047,Operations,Normal Operations,2.14,51,
01/07/2025,EMP1047,Operations,Normal Operations,2.64,57,
01/08/2025,EMP1047,Operations,Normal Operations,2.22,57,
01/09/2025,EMP1047,Operations,Normal Operations,3.23,58,
01/10/2025,EMP1047,Operations,Normal Operations,2.37,50,
01/11/2025,EMP1047,Operations,11.11 Mega Sale,7.36,98,
01/12/2025,EMP1047,Operations,Year End Closing,3.85,57,
01/01/2025,EMP1048,HR,CNY / Year End,3.56,54,
01/02/2025,EMP1048,HR,CNY / Year End,4.12,53,
01/03/2025,EMP1048,HR,Ramadan / Raya,4.2,55,
01/04/2025,EMP1048,HR,Ramadan / Raya,4.44,56,
01/05/2025,EMP1048,HR,Normal Operations,2.87,54,
01/06/2025,EMP1048,HR,Normal Operations,2.83,48,
01/07/2025,EMP1048,HR,Normal Operations,3.14,45,
01/08/2025,EMP1048,HR,Normal Operations,2.77,53,
01/09/2025,EMP1048,HR,Normal Operations,2.2,59,
01/10/2025,EMP1048,HR,Normal Operations,2.79,52,
01/11/2025,EMP1048,HR,11.11 Mega Sale,3.76,66,
01/12/2025,EMP1048,HR,Year End Closing,5.03,46,
01/01/2025,EMP1049,HR,CNY / Year End,3,52,
01/02/2025,EMP1049,HR,CNY / Year End,3.78,52,
01/03/2025,EMP1049,HR,Ramadan / Raya,3.22,51,
01/04/2025,EMP1049,HR,Ramadan / Raya,4.58,48,
01/05/2025,EMP1049,HR,Normal Operations,3.11,53,
01/06/2025,EMP1049,HR,Normal Operations,3.24,53,
01/07/2025,EMP1049,HR,Normal Operations,3.04,45,
01/08/2025,EMP1049,HR,Normal Operations,2.54,51,
01/09/2025,EMP1049,HR,Normal Operations,2.7,53,
01/10/2025,EMP1049,HR,Normal Operations,3.69,54,
01/11/2025,EMP1049,HR,11.11 Mega Sale,3.78,66,
01/12/2025,EMP1049,HR,Year End Closing,4.23,47,
01/01/2025,EMP1050,Procurement,CNY / Year End,4.31,54,
01/02/2025,EMP1050,Procurement,CNY / Year End,4.21,59,
01/03/2025,EMP1050,Procurement,Ramadan / Raya,4.14,55,
01/04/2025,EMP1050,Procurement,Ramadan / Raya,3.08,58,
01/05/2025,EMP1050,Procurement,Normal Operations,3.83,50,
01/06/2025,EMP1050,Procurement,Normal Operations,2.7,54,
01/07/2025,EMP1050,Procurement,Normal Operations,4.02,59,
01/08/2025,EMP1050,Procurement,Normal Operations,2.92,57,
01/09/2025,EMP1050,Procurement,Normal Operations,3.22,45,
01/10/2025,EMP1050,Procurement,Normal Operations,3.6,51,
01/11/2025,EMP1050,Procurement,11.11 Mega Sale,2.89,55,
01/12/2025,EMP1050,Procurement,Year End Closing,3.8,55,
01/01/2025,EMP1051,Operations,CNY / Year End,3.71,49,
01/02/2025,EMP1051,Operations,CNY / Year End,2.81,54,
01/03/2025,EMP1051,Operations,Ramadan / Raya,2.79,57,
01/04/2025,EMP1051,Operations,Ramadan / Raya,3.44,49,
01/05/2025,EMP1051,Operations,Normal Operations,2.12,48,
01/06/2025,EMP1051,Operations,Normal Operations,3.02,47,
01/07/2025,EMP1051,Operations,Normal Operations,3.38,57,
01/08/2025,EMP1051,Operations,Normal Operations,2.3,45,
01/09/2025,EMP1051,Operations,Normal Operations,3.75,45,
01/10/2025,EMP1051,Operations,Normal Operations,2.86,49,
01/11/2025,EMP1051,Operations,11.11 Mega Sale,7.35,96,
01/12/2025,EMP1051,Operations,Year End Closing,3.51,57,
01/01/2025,EMP1052,Digital,CNY / Year End,2.91,50,
01/02/2025,EMP1052,Digital,CNY / Year End,2.9,59,
01/03/2025,EMP1052,Digital,Ramadan / Raya,3.67,53,
01/04/2025,EMP1052,Digital,Ramadan / Raya,4.03,54,
01/05/2025,EMP1052,Digital,Normal Operations,2.71,47,
01/06/2025,EMP1052,Digital,Normal Operations,2.66,54,
01/07/2025,EMP1052,Digital,Normal Operations,3.07,50,
01/08/2025,EMP1052,Digital,Normal Operations,2.92,45,
01/09/2025,EMP1052,Digital,Normal Operations,2.08,56,
01/10/2025,EMP1052,Digital,Normal Operations,3.07,48,
01/11/2025,EMP1052,Digital,11.11 Mega Sale,2.53,63,
01/12/2025,EMP1052,Digital,Year End Closing,4.1,57,
01/01/2025,EMP1053,Procurement,CNY / Year End,4.08,51,
01/02/2025,EMP1053,Procurement,CNY / Year End,4.76,58,
01/03/2025,EMP1053,Procurement,Ramadan / Raya,3.23,58,
01/04/2025,EMP1053,Procurement,Ramadan / Raya,4.01,58,
01/05/2025,EMP1053,Procurement,Normal Operations,2.97,45,
01/06/2025,EMP1053,Procurement,Normal Operations,3.21,58,
01/07/2025,EMP1053,Procurement,Normal Operations,2.95,57,
01/08/2025,EMP1053,Procurement,Normal Operations,3.12,57,
01/09/2025,EMP1053,Procurement,Normal Operations,2.84,49,
01/10/2025,EMP1053,Procurement,Normal Operations,2.93,46,
01/11/2025,EMP1053,Procurement,11.11 Mega Sale,4.03,59,
01/12/2025,EMP1053,Procurement,Year End Closing,3.94,57,
01/01/2025,EMP1054,Sales,CNY / Year End,3.9,59,
01/02/2025,EMP1054,Sales,CNY / Year End,2.28,45,
01/03/2025,EMP1054,Sales,Ramadan / Raya,3.8,56,
01/04/2025,EMP1054,Sales,Ramadan / Raya,4.18,55,
01/05/2025,EMP1054,Sales,Normal Operations,2.76,51,
01/06/2025,EMP1054,Sales,Normal Operations,3.05,45,
01/07/2025,EMP1054,Sales,Normal Operations,2.72,57,
01/08/2025,EMP1054,Sales,Normal Operations,3.18,48,
01/09/2025,EMP1054,Sales,Normal Operations,2.81,46,
01/10/2025,EMP1054,Sales,Normal Operations,2.9,57,
01/11/2025,EMP1054,Sales,11.11 Mega Sale,3.57,58,
01/12/2025,EMP1054,Sales,Year End Closing,4.71,55,
01/01/2025,EMP1055,Operations,CNY / Year End,3.51,57,
01/02/2025,EMP1055,Operations,CNY / Year End,3.37,46,
01/03/2025,EMP1055,Operations,Ramadan / Raya,3.26,48,
01/04/2025,EMP1055,Operations,Ramadan / Raya,4.11,50,
01/05/2025,EMP1055,Operations,Normal Operations,3.38,58,
01/06/2025,EMP1055,Operations,Normal Operations,2.86,52,
01/07/2025,EMP1055,Operations,Normal Operations,2.65,58,
01/08/2025,EMP1055,Operations,Normal Operations,3.53,57,
01/09/2025,EMP1055,Operations,Normal Operations,2.27,54,
01/10/2025,EMP1055,Operations,Normal Operations,2.45,58,
01/11/2025,EMP1055,Operations,11.11 Mega Sale,6.41,99,
01/12/2025,EMP1055,Operations,Year End Closing,4.6,46,
01/01/2025,EMP1056,Procurement,CNY / Year End,3.81,47,
01/02/2025,EMP1056,Procurement,CNY / Year End,4.52,57,
01/03/2025,EMP1056,Procurement,Ramadan / Raya,3.23,56,
01/04/2025,EMP1056,Procurement,Ramadan / Raya,3.38,58,
01/05/2025,EMP1056,Procurement,Normal Operations,3.52,47,
01/06/2025,EMP1056,Procurement,Normal Operations,2.77,58,
01/07/2025,EMP1056,Procurement,Normal Operations,3.07,45,
01/08/2025,EMP1056,Procurement,Normal Operations,2.98,48,
01/09/2025,EMP1056,Procurement,Normal Operations,3.24,53,
01/10/2025,EMP1056,Procurement,Normal Operations,2.57,46,
01/11/2025,EMP1056,Procurement,11.11 Mega Sale,3.53,67,
01/12/2025,EMP1056,Procurement,Year End Closing,4.5,54,
01/01/2025,EMP1057,Operations,CNY / Year End,3.79,57,
01/02/2025,EMP1057,Operations,CNY / Year End,3.93,47,
01/03/2025,EMP1057,Operations,Ramadan / Raya,4,54,
01/04/2025,EMP1057,Operations,Ramadan / Raya,4.45,56,
01/05/2025,EMP1057,Operations,Normal Operations,2.97,48,
01/06/2025,EMP1057,Operations,Normal Operations,2.37,48,
01/07/2025,EMP1057,Operations,Normal Operations,2.14,46,
01/08/2025,EMP1057,Operations,Normal Operations,3,46,
01/09/2025,EMP1057,Operations,Normal Operations,3.11,51,
01/10/2025,EMP1057,Operations,Normal Operations,3.43,56,
01/11/2025,EMP1057,Operations,11.11 Mega Sale,7.34,85,
01/12/2025,EMP1057,Operations,Year End Closing,3.17,56,
01/01/2025,EMP1058,Procurement,CNY / Year End,4.16,48,
01/02/2025,EMP1058,Procurement,CNY / Year End,4.83,47,
01/03/2025,EMP1058,Procurement,Ramadan / Raya,3.43,53,
01/04/2025,EMP1058,Procurement,Ramadan / Raya,2.52,59,
01/05/2025,EMP1058,Procurement,Normal Operations,2.71,51,
01/06/2025,EMP1058,Procurement,Normal Operations,3.56,50,
01/07/2025,EMP1058,Procurement,Normal Operations,2.42,53,
01/08/2025,EMP1058,Procurement,Normal Operations,3.59,49,
01/09/2025,EMP1058,Procurement,Normal Operations,2.89,51,
01/10/2025,EMP1058,Procurement,Normal Operations,3.32,52,
01/11/2025,EMP1058,Procurement,11.11 Mega Sale,3.4,63,
01/12/2025,EMP1058,Procurement,Year End Closing,4.27,57,
01/01/2025,EMP1059,Sales,CNY / Year End,4.43,56,
01/02/2025,EMP1059,Sales,CNY / Year End,3.96,49,
01/03/2025,EMP1059,Sales,Ramadan / Raya,3.5,46,
01/04/2025,EMP1059,Sales,Ramadan / Raya,3.31,53,
01/05/2025,EMP1059,Sales,Normal Operations,4.31,48,
01/06/2025,EMP1059,Sales,Normal Operations,2.5,54,
01/07/2025,EMP1059,Sales,Normal Operations,2.7,46,
01/08/2025,EMP1059,Sales,Normal Operations,2.25,45,
01/09/2025,EMP1059,Sales,Normal Operations,2.5,58,
01/10/2025,EMP1059,Sales,Normal Operations,2.32,54,
01/11/2025,EMP1059,Sales,11.11 Mega Sale,3.19,62,
01/12/2025,EMP1059,Sales,Year End Closing,5.34,56,
01/01/2025,EMP1060,Operations,CNY / Year End,3.5,58,
01/02/2025,EMP1060,Operations,CNY / Year End,3.71,53,
01/03/2025,EMP1060,Operations,Ramadan / Raya,3.48,49,
01/04/2025,EMP1060,Operations,Ramadan / Raya,3.17,59,
01/05/2025,EMP1060,Operations,Normal Operations,3.7,47,
01/06/2025,EMP1060,Operations,Normal Operations,3.16,47,
01/07/2025,EMP1060,Operations,Normal Operations,2.6,51,
01/08/2025,EMP1060,Operations,Normal Operations,2.33,52,
01/09/2025,EMP1060,Operations,Normal Operations,2.7,52,
01/10/2025,EMP1060,Operations,Normal Operations,3.22,49,
01/11/2025,EMP1060,Operations,11.11 Mega Sale,6.8,86,
01/12/2025,EMP1060,Operations,Year End Closing,3.71,59,
01/01/2025,EMP1061,Procurement,CNY / Year End,4.74,59,
01/02/2025,EMP1061,Procurement,CNY / Year End,4.42,59,
01/03/2025,EMP1061,Procurement,Ramadan / Raya,2.67,51,
01/04/2025,EMP1061,Procurement,Ramadan / Raya,2.84,49,
01/05/2025,EMP1061,Procurement,Normal Operations,2.89,49,
01/06/2025,EMP1061,Procurement,Normal Operations,2.05,54,
01/07/2025,EMP1061,Procurement,Normal Operations,2.97,47,
01/08/2025,EMP1061,Procurement,Normal Operations,2.87,48,
01/09/2025,EMP1061,Procurement,Normal Operations,2.8,45,
01/10/2025,EMP1061,Procurement,Normal Operations,3.29,59,
01/11/2025,EMP1061,Procurement,11.11 Mega Sale,3.78,55,
01/12/2025,EMP1061,Procurement,Year End Closing,4.38,57,
01/01/2025,EMP1062,Sales,CNY / Year End,3.44,53,
01/02/2025,EMP1062,Sales,CNY / Year End,3.66,57,
01/03/2025,EMP1062,Sales,Ramadan / Raya,3.25,46,
01/04/2025,EMP1062,Sales,Ramadan / Raya,1.61,57,
01/05/2025,EMP1062,Sales,Normal Operations,2.49,48,
01/06/2025,EMP1062,Sales,Normal Operations,3.62,51,
01/07/2025,EMP1062,Sales,Normal Operations,2.12,58,
01/08/2025,EMP1062,Sales,Normal Operations,3.31,53,
01/09/2025,EMP1062,Sales,Normal Operations,3.4,50,
01/10/2025,EMP1062,Sales,Normal Operations,3.25,54,
01/11/2025,EMP1062,Sales,11.11 Mega Sale,3.34,69,
01/12/2025,EMP1062,Sales,Year End Closing,5.35,51,
01/01/2025,EMP1063,Procurement,CNY / Year End,4.25,57,
01/02/2025,EMP1063,Procurement,CNY / Year End,4.94,49,
01/03/2025,EMP1063,Procurement,Ramadan / Raya,4.46,58,
01/04/2025,EMP1063,Procurement,Ramadan / Raya,3.35,53,
01/05/2025,EMP1063,Procurement,Normal Operations,2.73,56,
01/06/2025,EMP1063,Procurement,Normal Operations,3.19,56,
01/07/2025,EMP1063,Procurement,Normal Operations,2.81,51,
01/08/2025,EMP1063,Procurement,Normal Operations,3.67,48,
01/09/2025,EMP1063,Procurement,Normal Operations,3.7,56,
01/10/2025,EMP1063,Procurement,Normal Operations,3.49,58,
01/11/2025,EMP1063,Procurement,11.11 Mega Sale,2.64,60,
01/12/2025,EMP1063,Procurement,Year End Closing,4.82,50,
01/01/2025,EMP1064,HR,CNY / Year End,3.05,51,
01/02/2025,EMP1064,HR,CNY / Year End,3.11,49,
01/03/2025,EMP1064,HR,Ramadan / Raya,4.26,56,
01/04/2025,EMP1064,HR,Ramadan / Raya,3.89,45,
01/05/2025,EMP1064,HR,Normal Operations,2.46,57,
01/06/2025,EMP1064,HR,Normal Operations,2.13,50,
01/07/2025,EMP1064,HR,Normal Operations,2.5,49,
01/08/2025,EMP1064,HR,Normal Operations,2.65,45,
01/09/2025,EMP1064,HR,Normal Operations,2.57,54,
01/10/2025,EMP1064,HR,Normal Operations,1.83,59,
01/11/2025,EMP1064,HR,11.11 Mega Sale,3.55,56,
01/12/2025,EMP1064,HR,Year End Closing,4.1,58,
01/01/2025,EMP1065,HR,CNY / Year End,3.25,54,
01/02/2025,EMP1065,HR,CNY / Year End,3.87,50,
01/03/2025,EMP1065,HR,Ramadan / Raya,3.61,50,
01/04/2025,EMP1065,HR,Ramadan / Raya,4.07,45,
01/05/2025,EMP1065,HR,Normal Operations,3.73,45,
01/06/2025,EMP1065,HR,Normal Operations,2.28,56,
01/07/2025,EMP1065,HR,Normal Operations,2.75,48,
01/08/2025,EMP1065,HR,Normal Operations,2.7,45,
01/09/2025,EMP1065,HR,Normal Operations,3.93,50,
01/10/2025,EMP1065,HR,Normal Operations,3.26,52,
01/11/2025,EMP1065,HR,11.11 Mega Sale,4.24,57,
01/12/2025,EMP1065,HR,Year End Closing,4.21,52,
01/01/2025,EMP1066,Sales,CNY / Year End,3.68,57,
01/02/2025,EMP1066,Sales,CNY / Year End,3.53,57,
01/03/2025,EMP1066,Sales,Ramadan / Raya,3.15,57,
01/04/2025,EMP1066,Sales,Ramadan / Raya,2.92,52,
01/05/2025,EMP1066,Sales,Normal Operations,3.61,53,
01/06/2025,EMP1066,Sales,Normal Operations,2.14,55,
01/07/2025,EMP1066,Sales,Normal Operations,3.18,46,
01/08/2025,EMP1066,Sales,Normal Operations,3.09,58,
01/09/2025,EMP1066,Sales,Normal Operations,3.22,50,
01/10/2025,EMP1066,Sales,Normal Operations,2.86,58,
01/11/2025,EMP1066,Sales,11.11 Mega Sale,3.5,60,
01/12/2025,EMP1066,Sales,Year End Closing,5.33,56,
01/01/2025,EMP1067,Procurement,CNY / Year End,4.2,52,
01/02/2025,EMP1067,Procurement,CNY / Year End,4.55,55,
01/03/2025,EMP1067,Procurement,Ramadan / Raya,3.14,48,
01/04/2025,EMP1067,Procurement,Ramadan / Raya,4.29,56,
01/05/2025,EMP1067,Procurement,Normal Operations,3.55,51,
01/06/2025,EMP1067,Procurement,Normal Operations,1.85,51,
01/07/2025,EMP1067,Procurement,Normal Operations,4.07,57,
01/08/2025,EMP1067,Procurement,Normal Operations,2.45,54,
01/09/2025,EMP1067,Procurement,Normal Operations,2.76,45,
01/10/2025,EMP1067,Procurement,Normal Operations,3.31,51,
01/11/2025,EMP1067,Procurement,11.11 Mega Sale,3.13,57,
01/12/2025,EMP1067,Procurement,Year End Closing,3.78,59,
01/01/2025,EMP1068,Procurement,CNY / Year End,4.02,58,
01/02/2025,EMP1068,Procurement,CNY / Year End,5.95,57,
01/03/2025,EMP1068,Procurement,Ramadan / Raya,2.97,50,
01/04/2025,EMP1068,Procurement,Ramadan / Raya,2.72,52,
01/05/2025,EMP1068,Procurement,Normal Operations,2.51,57,
01/06/2025,EMP1068,Procurement,Normal Operations,2.74,55,
01/07/2025,EMP1068,Procurement,Normal Operations,2.82,56,
01/08/2025,EMP1068,Procurement,Normal Operations,3.19,52,
01/09/2025,EMP1068,Procurement,Normal Operations,2.66,54,
01/10/2025,EMP1068,Procurement,Normal Operations,3.52,56,
01/11/2025,EMP1068,Procurement,11.11 Mega Sale,2.1,64,
01/12/2025,EMP1068,Procurement,Year End Closing,4.47,54,
01/01/2025,EMP1069,Procurement,CNY / Year End,4.58,51,
01/02/2025,EMP1069,Procurement,CNY / Year End,4.67,48,
01/03/2025,EMP1069,Procurement,Ramadan / Raya,2.53,52,
01/04/2025,EMP1069,Procurement,Ramadan / Raya,2.7,59,
01/05/2025,EMP1069,Procurement,Normal Operations,2.25,50,
01/06/2025,EMP1069,Procurement,Normal Operations,3.24,49,
01/07/2025,EMP1069,Procurement,Normal Operations,3.66,56,
01/08/2025,EMP1069,Procurement,Normal Operations,2.56,58,
01/09/2025,EMP1069,Procurement,Normal Operations,2.22,50,
01/10/2025,EMP1069,Procurement,Normal Operations,2.75,47,
01/11/2025,EMP1069,Procurement,11.11 Mega Sale,3.32,60,
01/12/2025,EMP1069,Procurement,Year End Closing,3.58,54,
01/01/2025,EMP1070,Sales,CNY / Year End,3.01,55,
01/02/2025,EMP1070,Sales,CNY / Year End,4.22,59,
01/03/2025,EMP1070,Sales,Ramadan / Raya,3.35,52,
01/04/2025,EMP1070,Sales,Ramadan / Raya,3.86,54,
01/05/2025,EMP1070,Sales,Normal Operations,2.81,53,
01/06/2025,EMP1070,Sales,Normal Operations,3.41,53,
01/07/2025,EMP1070,Sales,Normal Operations,3.54,57,
01/08/2025,EMP1070,Sales,Normal Operations,3.13,52,
01/09/2025,EMP1070,Sales,Normal Operations,2.75,53,
01/10/2025,EMP1070,Sales,Normal Operations,2.64,54,
01/11/2025,EMP1070,Sales,11.11 Mega Sale,3.85,56,
01/12/2025,EMP1070,Sales,Year End Closing,5.26,57,
01/01/2025,EMP1071,Operations,CNY / Year End,3.01,54,
01/02/2025,EMP1071,Operations,CNY / Year End,3.26,58,
